,name,language,talk.translation_shifts,talk.language,talk.room,talk.duration,talk.title,talk.speakers,talk.fahrplan
141,gooniesbro,de,"[TranslationShift(name=""LuKaRo"", language=""de"", Talk=<parse.Talk object at 0x10aa51f10>), TranslationShift(name=""eskarina"", language=""de"", Talk=<parse.Talk object at 0x10aa51f10>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10aa51f10>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aa51f10>), TranslationShift(name=""bita"", language=""es"", Talk=<parse.Talk object at 0x10aa51f10>), TranslationShift(name=""guillermo"", language=""es"", Talk=<parse.Talk object at 0x10aa51f10>)]",en,Dijkstra,0 days 01:00:00.000000000,Science for future?,['Bernhard Stoevesandt'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10991.html
142,iggle,es,"[TranslationShift(name=""LuKaRo"", language=""de"", Talk=<parse.Talk object at 0x10aa539d0>), TranslationShift(name=""eskarina"", language=""de"", Talk=<parse.Talk object at 0x10aa539d0>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10aa539d0>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aa539d0>), TranslationShift(name=""bita"", language=""es"", Talk=<parse.Talk object at 0x10aa539d0>), TranslationShift(name=""guillermo"", language=""es"", Talk=<parse.Talk object at 0x10aa539d0>)]",en,Dijkstra,0 days 01:00:00.000000000,Science for future?,['Bernhard Stoevesandt'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10991.html
143,bita,es,"[TranslationShift(name=""LuKaRo"", language=""de"", Talk=<parse.Talk object at 0x10aa53d50>), TranslationShift(name=""eskarina"", language=""de"", Talk=<parse.Talk object at 0x10aa53d50>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10aa53d50>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aa53d50>), TranslationShift(name=""bita"", language=""es"", Talk=<parse.Talk object at 0x10aa53d50>), TranslationShift(name=""guillermo"", language=""es"", Talk=<parse.Talk object at 0x10aa53d50>)]",en,Dijkstra,0 days 01:00:00.000000000,Science for future?,['Bernhard Stoevesandt'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10991.html
144,guillermo,es,"[TranslationShift(name=""LuKaRo"", language=""de"", Talk=<parse.Talk object at 0x10aa54810>), TranslationShift(name=""eskarina"", language=""de"", Talk=<parse.Talk object at 0x10aa54810>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10aa54810>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aa54810>), TranslationShift(name=""bita"", language=""es"", Talk=<parse.Talk object at 0x10aa54810>), TranslationShift(name=""guillermo"", language=""es"", Talk=<parse.Talk object at 0x10aa54810>)]",en,Dijkstra,0 days 01:00:00.000000000,Science for future?,['Bernhard Stoevesandt'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10991.html
145,pharmafirma,en,"[TranslationShift(name=""pharmafirma"", language=""en"", Talk=<parse.Talk object at 0x10aa54b90>), TranslationShift(name=""bubbler"", language=""en"", Talk=<parse.Talk object at 0x10aa54b90>)]",de,Eliza,0 days 01:00:00.000000000,LibreSilicon's Standard Cell Library (de),['chipforge'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10784.html
146,bubbler,en,"[TranslationShift(name=""pharmafirma"", language=""en"", Talk=<parse.Talk object at 0x10aa57110>), TranslationShift(name=""bubbler"", language=""en"", Talk=<parse.Talk object at 0x10aa57110>)]",de,Eliza,0 days 01:00:00.000000000,LibreSilicon's Standard Cell Library (de),['chipforge'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10784.html
147,oskar,de,"[TranslationShift(name=""oskar"", language=""de"", Talk=<parse.Talk object at 0x10aa574d0>), TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10aa574d0>)]",en,Borg,0 days 01:00:00.000000000,"Uncover, Understand, Own - Regaining Control Over Your AMD CPU","['Robert Buhren', 'Alexander Eichner', 'Christian Werling']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10942.html
148,problame,de,"[TranslationShift(name=""oskar"", language=""de"", Talk=<parse.Talk object at 0x10aa57890>), TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10aa57890>)]",en,Borg,0 days 01:00:00.000000000,"Uncover, Understand, Own - Regaining Control Over Your AMD CPU","['Robert Buhren', 'Alexander Eichner', 'Christian Werling']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10942.html
149,os10000,de,"[TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa57e10>), TranslationShift(name=""MissSensei"", language=""de"", Talk=<parse.Talk object at 0x10aa57e10>), TranslationShift(name=""pascaline"", language=""de"", Talk=<parse.Talk object at 0x10aa57e10>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa57e10>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aa57e10>)]",en,Clarke,0 days 01:00:00.000000000,The KGB Hack: 30 Years Later,['Anja Drephal'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11031.html
150,MissSensei,de,"[TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa58490>), TranslationShift(name=""MissSensei"", language=""de"", Talk=<parse.Talk object at 0x10aa58490>), TranslationShift(name=""pascaline"", language=""de"", Talk=<parse.Talk object at 0x10aa58490>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa58490>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aa58490>)]",en,Clarke,0 days 01:00:00.000000000,The KGB Hack: 30 Years Later,['Anja Drephal'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11031.html
151,pascaline,de,"[TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa58ad0>), TranslationShift(name=""MissSensei"", language=""de"", Talk=<parse.Talk object at 0x10aa58ad0>), TranslationShift(name=""pascaline"", language=""de"", Talk=<parse.Talk object at 0x10aa58ad0>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa58ad0>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aa58ad0>)]",en,Clarke,0 days 01:00:00.000000000,The KGB Hack: 30 Years Later,['Anja Drephal'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11031.html
152,Yann0u,fr,"[TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa5b150>), TranslationShift(name=""MissSensei"", language=""de"", Talk=<parse.Talk object at 0x10aa5b150>), TranslationShift(name=""pascaline"", language=""de"", Talk=<parse.Talk object at 0x10aa5b150>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa5b150>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aa5b150>)]",en,Clarke,0 days 01:00:00.000000000,The KGB Hack: 30 Years Later,['Anja Drephal'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11031.html
153,damok,fr,"[TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa5b790>), TranslationShift(name=""MissSensei"", language=""de"", Talk=<parse.Talk object at 0x10aa5b790>), TranslationShift(name=""pascaline"", language=""de"", Talk=<parse.Talk object at 0x10aa5b790>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa5b790>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aa5b790>)]",en,Clarke,0 days 01:00:00.000000000,The KGB Hack: 30 Years Later,['Anja Drephal'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11031.html
154,DuckMan,en,"[TranslationShift(name=""DuckMan"", language=""en"", Talk=<parse.Talk object at 0x10aa5ba90>), TranslationShift(name=""Ludwig"", language=""en"", Talk=<parse.Talk object at 0x10aa5ba90>), TranslationShift(name=""comoelcometa"", language=""es"", Talk=<parse.Talk object at 0x10aa5ba90>), TranslationShift(name=""cami"", language=""es"", Talk=<parse.Talk object at 0x10aa5ba90>)]",de,Dijkstra,0 days 01:00:00.000000000,Warum die Card10 kein Medizinprodukt ist,['Phil'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10950.html
155,Ludwig,en,"[TranslationShift(name=""DuckMan"", language=""en"", Talk=<parse.Talk object at 0x10aa5c290>), TranslationShift(name=""Ludwig"", language=""en"", Talk=<parse.Talk object at 0x10aa5c290>), TranslationShift(name=""comoelcometa"", language=""es"", Talk=<parse.Talk object at 0x10aa5c290>), TranslationShift(name=""cami"", language=""es"", Talk=<parse.Talk object at 0x10aa5c290>)]",de,Dijkstra,0 days 01:00:00.000000000,Warum die Card10 kein Medizinprodukt ist,['Phil'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10950.html
156,comoelcometa,es,"[TranslationShift(name=""DuckMan"", language=""en"", Talk=<parse.Talk object at 0x10aa5c7d0>), TranslationShift(name=""Ludwig"", language=""en"", Talk=<parse.Talk object at 0x10aa5c7d0>), TranslationShift(name=""comoelcometa"", language=""es"", Talk=<parse.Talk object at 0x10aa5c7d0>), TranslationShift(name=""cami"", language=""es"", Talk=<parse.Talk object at 0x10aa5c7d0>)]",de,Dijkstra,0 days 01:00:00.000000000,Warum die Card10 kein Medizinprodukt ist,['Phil'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10950.html
157,cami,es,"[TranslationShift(name=""DuckMan"", language=""en"", Talk=<parse.Talk object at 0x10aa5cd10>), TranslationShift(name=""Ludwig"", language=""en"", Talk=<parse.Talk object at 0x10aa5cd10>), TranslationShift(name=""comoelcometa"", language=""es"", Talk=<parse.Talk object at 0x10aa5cd10>), TranslationShift(name=""cami"", language=""es"", Talk=<parse.Talk object at 0x10aa5cd10>)]",de,Dijkstra,0 days 01:00:00.000000000,Warum die Card10 kein Medizinprodukt ist,['Phil'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10950.html
158,sebalis,en,"[TranslationShift(name=""sebalis"", language=""en"", Talk=<parse.Talk object at 0x10aa5f210>), TranslationShift(name=""afrowson"", language=""en"", Talk=<parse.Talk object at 0x10aa5f210>), TranslationShift(name=""dimir"", language=""en"", Talk=<parse.Talk object at 0x10aa5f210>)]",de,Eliza,0 days 01:00:00.000000000,Kritikalität von Rohstoffen - wann platzt die Bombe?,['Martin Hillenbrand'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10598.html
159,afrowson,en,"[TranslationShift(name=""sebalis"", language=""en"", Talk=<parse.Talk object at 0x10aa5f690>), TranslationShift(name=""afrowson"", language=""en"", Talk=<parse.Talk object at 0x10aa5f690>), TranslationShift(name=""dimir"", language=""en"", Talk=<parse.Talk object at 0x10aa5f690>)]",de,Eliza,0 days 01:00:00.000000000,Kritikalität von Rohstoffen - wann platzt die Bombe?,['Martin Hillenbrand'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10598.html
160,dimir,en,"[TranslationShift(name=""sebalis"", language=""en"", Talk=<parse.Talk object at 0x10aa5fb10>), TranslationShift(name=""afrowson"", language=""en"", Talk=<parse.Talk object at 0x10aa5fb10>), TranslationShift(name=""dimir"", language=""en"", Talk=<parse.Talk object at 0x10aa5fb10>)]",de,Eliza,0 days 01:00:00.000000000,Kritikalität von Rohstoffen - wann platzt die Bombe?,['Martin Hillenbrand'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10598.html
161,eibwen,de,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10aa61050>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10aa61050>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10aa61050>), TranslationShift(name=""yila"", language=""pl"", Talk=<parse.Talk object at 0x10aa61050>)]",en,Ada,0 days 00:40:00.000000000,Practical Cache Attacks from the Network and Bad Cat Puns,['Michael Kurth'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10884.html
162,gooniesbro,de,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10aa61590>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10aa61590>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10aa61590>), TranslationShift(name=""yila"", language=""pl"", Talk=<parse.Talk object at 0x10aa61590>)]",en,Ada,0 days 00:40:00.000000000,Practical Cache Attacks from the Network and Bad Cat Puns,['Michael Kurth'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10884.html
163,pawel,pl,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10aa61ad0>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10aa61ad0>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10aa61ad0>), TranslationShift(name=""yila"", language=""pl"", Talk=<parse.Talk object at 0x10aa61ad0>)]",en,Ada,0 days 00:40:00.000000000,Practical Cache Attacks from the Network and Bad Cat Puns,['Michael Kurth'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10884.html
164,yila,pl,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10aa62050>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10aa62050>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10aa62050>), TranslationShift(name=""yila"", language=""pl"", Talk=<parse.Talk object at 0x10aa62050>)]",en,Ada,0 days 00:40:00.000000000,Practical Cache Attacks from the Network and Bad Cat Puns,['Michael Kurth'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10884.html
165,MrBronze,de,"[TranslationShift(name=""MrBronze"", language=""de"", Talk=<parse.Talk object at 0x10aa62510>), TranslationShift(name=""pharmafirma"", language=""de"", Talk=<parse.Talk object at 0x10aa62510>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10aa62510>)]",en,Ada,0 days 01:00:00.000000000,SIM card technology from A-Z,['LaForge'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10737.html
166,pharmafirma,de,"[TranslationShift(name=""MrBronze"", language=""de"", Talk=<parse.Talk object at 0x10aa62990>), TranslationShift(name=""pharmafirma"", language=""de"", Talk=<parse.Talk object at 0x10aa62990>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10aa62990>)]",en,Ada,0 days 01:00:00.000000000,SIM card technology from A-Z,['LaForge'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10737.html
167,kwiii,de,"[TranslationShift(name=""MrBronze"", language=""de"", Talk=<parse.Talk object at 0x10aa62e10>), TranslationShift(name=""pharmafirma"", language=""de"", Talk=<parse.Talk object at 0x10aa62e10>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10aa62e10>)]",en,Ada,0 days 01:00:00.000000000,SIM card technology from A-Z,['LaForge'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10737.html
168,felixvd,de,"[TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aa64410>), TranslationShift(name=""flo_h"", language=""de"", Talk=<parse.Talk object at 0x10aa64410>), TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa64410>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa64410>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10aa64410>)]",en,Borg,0 days 01:00:00.000000000,Inside the Fake Like Factories,"['@sveckert', 'Dennis Tatang', 'pkreissel']","https://fahrplan.eKetieSaner,de/congress/2019/Fahrplan/events/10936.html"
169,flo_h,de,"[TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aa64a50>), TranslationShift(name=""flo_h"", language=""de"", Talk=<parse.Talk object at 0x10aa64a50>), TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa64a50>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa64a50>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10aa64a50>)]",en,Borg,0 days 01:00:00.000000000,Inside the Fake Like Factories,"['@sveckert', 'Dennis Tatang', 'pkreissel']","https://fahrplan.eKetieSaner,de/congress/2019/Fahrplan/events/10936.html"
170,os10000,de,"[TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aa670d0>), TranslationShift(name=""flo_h"", language=""de"", Talk=<parse.Talk object at 0x10aa670d0>), TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa670d0>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa670d0>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10aa670d0>)]",en,Borg,0 days 01:00:00.000000000,Inside the Fake Like Factories,"['@sveckert', 'Dennis Tatang', 'pkreissel']","https://fahrplan.eKetieSaner,de/congress/2019/Fahrplan/events/10936.html"
171,Yann0u,fr,"[TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aa67710>), TranslationShift(name=""flo_h"", language=""de"", Talk=<parse.Talk object at 0x10aa67710>), TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa67710>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa67710>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10aa67710>)]",en,Borg,0 days 01:00:00.000000000,Inside the Fake Like Factories,"['@sveckert', 'Dennis Tatang', 'pkreissel']","https://fahrplan.eKetieSaner,de/congress/2019/Fahrplan/events/10936.html"
172,remy_o,fr,"[TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aa67d50>), TranslationShift(name=""flo_h"", language=""de"", Talk=<parse.Talk object at 0x10aa67d50>), TranslationShift(name=""os10000"", language=""de"", Talk=<parse.Talk object at 0x10aa67d50>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aa67d50>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10aa67d50>)]",en,Borg,0 days 01:00:00.000000000,Inside the Fake Like Factories,"['@sveckert', 'Dennis Tatang', 'pkreissel']","https://fahrplan.eKetieSaner,de/congress/2019/Fahrplan/events/10936.html"
